ticker,name,market,sector,market_cap,total_score,grade,growth_score,sector_score,momentum_score,value_score,d_eps_growth,d_revenue_cagr,d_operating_margin,d_sector_flow,d_analyst_reports,d_news_multiplier,d_volume_multiplier,d_week52_position,d_institutional_buying,d_forward_peg,d_pbr_ratio,raw_eps_growth_pct,raw_revenue_cagr_pct,raw_operating_margin_trend,raw_volume_multiplier,raw_week52_position_pct,raw_institutional_buying,raw_pbr_vs_sector,raw_forward_peg,raw_sector_flow,raw_analyst_count,raw_news_multiplier,last_updated
036540,SFA반도체,"market    KOSDAQ
market       KSQ
Name: 236, dtype: object",,17350.5619665,11,제외,0,0,11,0,0,0,0,0,0,0,6,5,0,0,0,,,,6.67,91.15,,,,,0,,2026-09-21 13:33:07
340810,시선AI,"market    KOSDAQ
market       KSQ
Name: 1721, dtype: object",,648.650913,11,제외,0,0,11,0,0,0,0,0,0,0,6,5,0,0,0,,,,6.71,90.39,,,,,0,,2026-09-21 14:01:51
105560,KB금융,"market    KOSPI
market      STK
Name: 8, dtype: object",,629570.72785,10,제외,0,5,5,0,0,0,0,0,0,5,0,5,0,0,0,,,,0.59,91.47,,,,,0,3.0,2026-09-21 13:28:46
437730,삼현,"market    KOSDAQ
market       KSQ
Name: 233, dtype: object",,17661.114819,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,10.38,72.3,,,,,0,,2026-09-21 13:33:03
475830,오름테라퓨틱,"market    KOSDAQ
market       KSQ
Name: 440, dtype: object",,5938.546068,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,50.26,18.11,,,,,0,,2026-09-21 13:37:03
425040,티이엠씨,"market    KOSDAQ
market       KSQ
Name: 723, dtype: object",,2810.5155236,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,55.41,42.77,,,,,0,,2026-09-21 13:42:29
240550,동방메디컬,"market    KOSDAQ
market       KSQ
Name: 1160, dtype: object",,1335.585372,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,80.3,55.33,,,,,0,,2026-09-21 13:51:02
001520,동양,"market    KOSPI
market      STK
Name: 1187, dtype: object",,1294.03414656,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,30.18,45.19,,,,,0,,2026-09-21 13:51:41
402490,그린리소스,"market    KOSDAQ
market       KSQ
Name: 1193, dtype: object",,1281.9959269,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,13.67,30.62,,,,,0,,2026-09-21 13:51:49
099750,이지케어텍,"market    KOSDAQ
market       KSQ
Name: 1330, dtype: object",,1059.9518248,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,92.77,64.94,,,,,0,,2026-09-21 13:54:23
0007J0,인벤테라,"market    KOSDAQ
market       KSQ
Name: 1426, dtype: object",,913.2093954,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,10.4,19.88,,,,,0,,2026-09-21 13:56:13
086960,MDS테크,"market    KOSDAQ
market       KSQ
Name: 1436, dtype: object",,901.607804,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,69.22,46.99,,,,,0,,2026-09-21 13:56:22
023900,풍국주정,"market    KOSDAQ
market       KSQ
Name: 1439, dtype: object",,900.9,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,13.54,53.73,,,,,0,,2026-09-21 13:56:27
223250,드림씨아이에스,"market    KOSDAQ
market       KSQ
Name: 1444, dtype: object",,892.9961172,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,95.2,42.19,,,,,0,,2026-09-21 13:56:33
380550,뉴로핏,"market    KOSDAQ
market       KSQ
Name: 1447, dtype: object",,890.517218,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,35.43,19.56,,,,,0,,2026-09-21 13:56:35
097800,윈팩,"market    KOSDAQ
market       KSQ
Name: 1679, dtype: object",,682.251125,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,10.29,65.87,,,,,0,,2026-09-21 14:01:02
241790,티이엠씨씨엔에스,"market    KOSDAQ
market       KSQ
Name: 1736, dtype: object",,638.1680492,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,21.03,64.9,,,,,0,,2026-09-21 14:02:07
054930,유신,"market    KOSDAQ
market       KSQ
Name: 1829, dtype: object",,565.8,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,23.01,63.84,,,,,0,,2026-09-21 14:03:51
348080,큐라티스,"market    KOSDAQ
market       KSQ
Name: 1830, dtype: object",,564.421132,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,10.22,32.91,,,,,0,,2026-09-21 14:03:54
317830,에스피시스템스,"market    KOSDAQ
market       KSQ
Name: 1906, dtype: object",,512.2950459,10,제외,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,,,,14.7,28.55,,,,,0,,2026-09-21 14:05:19
204270,제이앤티씨,"market    KOSDAQ
market       KSQ
Name: 260, dtype: object",,14577.813432,9,제외,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,,,,3.72,84.05,,,,,0,,2026-09-21 13:33:35
003160,디아이,"market    KOSPI
market      STK
Name: 308, dtype: object",,10018.2,9,제외,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,,,,3.81,85.13,,,,,0,,2026-09-21 13:34:30
144960,뉴파워프라즈마,"market    KOSDAQ
market       KSQ
Name: 473, dtype: object",,5243.11488,9,제외,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,,,,4.17,89.38,,,,,0,,2026-09-21 13:37:40
068930,디지털대성,"market    KOSDAQ
market       KSQ
Name: 796, dtype: object",,2418.8248908,9,제외,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,,,,3.98,94.4,,,,,0,,2026-09-21 13:43:53
086670,비엠티,"market    KOSDAQ
market       KSQ
Name: 959, dtype: object",,1836.288725,9,제외,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,,,,3.33,83.87,,,,,0,,2026-09-21 13:47:12
265740,엔에프씨,"market    KOSDAQ
market       KSQ
Name: 1125, dtype: object",,1409.43804,9,제외,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,,,,3.06,80.0,,,,,0,,2026-09-21 13:50:22
040420,정상제이엘에스,"market    KOSDAQ
market       KSQ
Name: 1430, dtype: object",,910.8657712,9,제외,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,,,,3.08,84.82,,,,,0,,2026-09-21 13:56:15
037760,쎄니트,"market    KOSDAQ
market       KSQ
Name: 1525, dtype: object",,798.4569356,9,제외,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,,,,3.15,93.93,,,,,0,,2026-09-21 13:58:05
067630,HLB생명과학,"market    KOSDAQ
market       KSQ
Name: 659, dtype: object",,3261.2813015,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,7.92,50.19,,,,,0,,2026-09-21 13:41:12
094360,칩스앤미디어,"market    KOSDAQ
market       KSQ
Name: 775, dtype: object",,2556.2262978,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,7.23,56.5,,,,,0,,2026-09-21 13:43:27
047920,HLB제약,"market    KOSDAQ
market       KSQ
Name: 783, dtype: object",,2509.150734,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,9.76,35.95,,,,,0,,2026-09-21 13:43:38
254490,미래반도체,"market    KOSDAQ
market       KSQ
Name: 812, dtype: object",,2343.2874,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,9.34,34.27,,,,,0,,2026-09-21 13:44:13
493280,아이엠바이오로직스,"market    KOSDAQ
market       KSQ
Name: 890, dtype: object",,2062.280311,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,7.61,13.33,,,,,0,,2026-09-21 13:45:42
226590,엠디바이스,"market    KOSDAQ
market       KSQ
Name: 1060, dtype: object",,1575.367248,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,7.83,38.66,,,,,0,,2026-09-21 13:49:09
051980,중앙첨단소재,"market    KOSDAQ
market       KSQ
Name: 1273, dtype: object",,1149.79918815,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,8.42,23.77,,,,,0,,2026-09-21 13:53:19
205100,엑셈,"market    KOSDAQ
market       KSQ
Name: 1397, dtype: object",,959.0591108,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,8.08,55.02,,,,,0,,2026-09-21 13:55:39
071090,하이스틸,"market    KOSPI
market      STK
Name: 1706, dtype: object",,660.2611017,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,7.82,56.95,,,,,0,,2026-09-21 14:01:31
460870,에스엠씨지,"market    KOSDAQ
market       KSQ
Name: 1776, dtype: object",,606.2137808,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,8.08,44.32,,,,,0,,2026-09-21 14:02:52
003465,유화증권우,"market    KOSPI
market      STK
Name: 1895, dtype: object",,517.30218,8,제외,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,,,,9.28,74.0,,,,,0,,2026-09-21 14:05:06
192650,드림텍,"market    KOSPI
market      STK
Name: 460, dtype: object",,5402.719978,7,제외,0,0,7,0,0,0,0,0,0,0,2,5,0,0,0,,,,2.45,89.25,,,,,0,,2026-09-21 13:37:25
093520,매커스,"market    KOSDAQ
market       KSQ
Name: 657, dtype: object",,3284.907012,7,제외,0,0,7,0,0,0,0,0,0,0,2,5,0,0,0,,,,2.31,82.13,,,,,0,,2026-09-21 13:41:12
000700,유수홀딩스,"market    KOSPI
market      STK
Name: 990, dtype: object",,1744.801404,7,제외,0,0,7,0,0,0,0,0,0,0,2,5,0,0,0,,,,2.32,91.94,,,,,0,,2026-09-21 13:47:47
000970,한국주철관,"market    KOSPI
market      STK
Name: 1086, dtype: object",,1502.55295,7,제외,0,0,7,0,0,0,0,0,0,0,2,5,0,0,0,,,,2.59,83.76,,,,,0,,2026-09-21 13:49:38
093920,서원인텍,"market    KOSDAQ
market       KSQ
Name: 1438, dtype: object",,901.17,7,제외,0,0,7,0,0,0,0,0,0,0,2,5,0,0,0,,,,2.03,84.61,,,,,0,,2026-09-21 13:56:26
012790,신일제약,"market    KOSDAQ
market       KSQ
Name: 1601, dtype: object",,735.965881,7,제외,0,0,7,0,0,0,0,0,0,0,2,5,0,0,0,,,,2.09,89.44,,,,,0,,2026-09-21 13:59:32
332370,아이디피,"market    KOSDAQ
market       KSQ
Name: 1665, dtype: object",,690.233752,7,제외,0,0,7,0,0,0,0,0,0,0,2,5,0,0,0,,,,2.34,90.42,,,,,0,,2026-09-21 14:00:43
008370,원풍,"market    KOSDAQ
market       KSQ
Name: 1734, dtype: object",,639.6,7,제외,0,0,7,0,0,0,0,0,0,0,2,5,0,0,0,,,,2.01,92.33,,,,,0,,2026-09-21 14:02:04
328130,루닛,"market    KOSDAQ
market       KSQ
Name: 359, dtype: object",,7780.87981,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.5,41.71,,,,,0,,2026-09-21 13:35:29
009900,명신산업,"market    KOSPI
market      STK
Name: 524, dtype: object",,4564.901571,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,6.52,58.1,,,,,0,,2026-09-21 13:38:37
448730,삼성FN리츠,"market    KOSPI
market      STK
Name: 526, dtype: object",,4552.5,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.1,66.4,,,,,0,,2026-09-21 13:38:41
389470,인벤티지랩,"market    KOSDAQ
market       KSQ
Name: 640, dtype: object",,3413.427102,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,6.82,25.17,,,,,0,,2026-09-21 13:40:51
314130,지놈앤컴퍼니,"market    KOSDAQ
market       KSQ
Name: 878, dtype: object",,2086.7470575,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.17,39.54,,,,,0,,2026-09-21 13:45:28
478340,나라스페이스테크놀로지,"market    KOSDAQ
market       KSQ
Name: 1045, dtype: object",,1610.3645605,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,6.17,22.0,,,,,0,,2026-09-21 13:48:51
179290,엠아이텍,"market    KOSDAQ
market       KSQ
Name: 1103, dtype: object",,1458.0737939,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.21,57.51,,,,,0,,2026-09-21 13:49:57
011280,태림포장,"market    KOSPI
market      STK
Name: 1352, dtype: object",,1021.7297142,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.42,51.41,,,,,0,,2026-09-21 13:54:49
007610,선도전기,"market    KOSPI
market      STK
Name: 1476, dtype: object",,849.6,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.57,28.81,,,,,0,,2026-09-21 13:57:09
155650,와이엠씨,"market    KOSDAQ
market       KSQ
Name: 1738, dtype: object",,634.6922751,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,6.25,65.5,,,,,0,,2026-09-21 14:02:08
127710,아시아경제,"market    KOSDAQ
market       KSQ
Name: 1795, dtype: object",,592.9023666,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,6.84,68.9,,,,,0,,2026-09-21 14:03:14
006890,태경케미컬,"market    KOSPI
market      STK
Name: 1805, dtype: object",,585.8,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.23,43.38,,,,,0,,2026-09-21 14:03:24
273640,와이엠텍,"market    KOSDAQ
market       KSQ
Name: 1822, dtype: object",,574.6184,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,6.15,37.53,,,,,0,,2026-09-21 14:03:43
315640,딥노이드,"market    KOSDAQ
market       KSQ
Name: 1823, dtype: object",,572.17107936,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,6.68,37.05,,,,,0,,2026-09-21 14:03:45
263600,덕우전자,"market    KOSDAQ
market       KSQ
Name: 1848, dtype: object",,554.374788,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.04,50.58,,,,,0,,2026-09-21 14:04:14
088280,쏘닉스,"market    KOSDAQ
market       KSQ
Name: 1858, dtype: object",,546.0197595,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,6.9,36.63,,,,,0,,2026-09-21 14:04:24
291650,츌립앤사이언스,"market    KOSDAQ
market       KSQ
Name: 1871, dtype: object",,536.53493718,6,제외,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.11,44.89,,,,,0,,2026-09-21 14:04:39
373220,LG에너지솔루션,"market    KOSPI
market      STK
Name: 5, dtype: object",,823680.0,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,1.0,67.46,,,,,0,3.0,2026-09-21 13:28:32
000660,SK하이닉스,"market    KOSPI
market      STK
Name: 1, dtype: object",,13645597.3782,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.8,62.91,,,,,0,3.0,2026-09-21 13:28:32
005930,삼성전자,"market    KOSPI
market      STK
Name: 0, dtype: object",,16018803.38592,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,1.28,73.43,,,,,0,3.0,2026-09-21 13:28:32
009150,삼성전기,"market    KOSPI
market      STK
Name: 4, dtype: object",,1067372.91584,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.98,59.25,,,,,0,3.0,2026-09-21 13:28:32
005935,삼성전자우,"market    KOSPI
market      STK
Name: 2, dtype: object",,1668932.10224,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,1.22,86.45,,,,,0,,2026-09-21 13:28:32
005380,현대차,"market    KOSPI
market      STK
Name: 6, dtype: object",,735080.37994,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.86,46.17,,,,,0,3.0,2026-09-21 13:28:46
207940,삼성바이오로직스,"market    KOSPI
market      STK
Name: 7, dtype: object",,648999.13302,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.73,70.61,,,,,0,3.0,2026-09-21 13:28:46
028260,삼성물산,"market    KOSPI
market      STK
Name: 9, dtype: object",,595965.860175,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.9,65.22,,,,,0,3.0,2026-09-21 13:28:46
034020,두산에너빌리티,"market    KOSPI
market      STK
Name: 12, dtype: object",,546398.657538,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.53,62.14,,,,,0,3.0,2026-09-21 13:28:52
329180,HD현대중공업,"market    KOSPI
market      STK
Name: 14, dtype: object",,472850.318625,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.77,59.08,,,,,0,3.0,2026-09-21 13:28:52
000270,기아,"market    KOSPI
market      STK
Name: 15, dtype: object",,468495.5976,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,1.05,56.66,,,,,0,3.0,2026-09-21 13:28:52
055550,신한지주,"market    KOSPI
market      STK
Name: 13, dtype: object",,530948.220309,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.92,97.17,,,,,0,3.0,2026-09-21 13:28:52
086790,하나금융지주,"market    KOSPI
market      STK
Name: 19, dtype: object",,367706.16787,5,제외,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,0.56,95.23,,,,,0,3.0,2026-09-21 13:28:58
000810,삼성화재,"market    KOSPI
market      STK
Name: 24, dtype: object",,290655.04923,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.44,86.39,,,,,0,,2026-09-21 13:29:04
316140,우리금융지주,"market    KOSPI
market      STK
Name: 26, dtype: object",,268558.7000265,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.36,87.83,,,,,0,,2026-09-21 13:29:05
096770,SK이노베이션,"market    KOSPI
market      STK
Name: 31, dtype: object",,237857.272716,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.43,85.12,,,,,0,,2026-09-21 13:29:11
138040,메리츠금융지주,"market    KOSPI
market      STK
Name: 35, dtype: object",,217384.107627,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.65,86.58,,,,,0,,2026-09-21 13:29:15
011200,HMM,"market    KOSPI
market      STK
Name: 36, dtype: object",,199023.21167,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.41,84.37,,,,,0,,2026-09-21 13:29:17
033780,KT&G,"market    KOSPI
market      STK
Name: 41, dtype: object",,180422.572528,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.85,90.23,,,,,0,,2026-09-21 13:29:22
010950,S-Oil,"market    KOSPI
market      STK
Name: 45, dtype: object",,173264.916888,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.78,86.9,,,,,0,,2026-09-21 13:29:26
005830,DB손해보험,"market    KOSPI
market      STK
Name: 59, dtype: object",,123337.157167,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.38,88.46,,,,,0,,2026-09-21 13:29:42
003490,대한항공,"market    KOSPI
market      STK
Name: 62, dtype: object",,106231.6456965,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.41,93.11,,,,,0,,2026-09-21 13:29:46
078930,GS,"market    KOSPI
market      STK
Name: 63, dtype: object",,105250.595835,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.4,85.29,,,,,0,,2026-09-21 13:29:46
443060,HD현대마린솔루션,"market    KOSPI
market      STK
Name: 64, dtype: object",,104686.1291,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.78,81.71,,,,,0,,2026-09-21 13:29:48
000500,가온전선,"market    KOSPI
market      STK
Name: 75, dtype: object",,94841.678295,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,1.01,92.39,,,,,0,,2026-09-21 13:30:00
090430,아모레퍼시픽,"market    KOSPI
market      STK
Name: 79, dtype: object",,84814.50055,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.79,85.62,,,,,0,,2026-09-21 13:30:05
021240,코웨이,"market    KOSPI
market      STK
Name: 85, dtype: object",,70413.58887,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.77,92.58,,,,,0,,2026-09-21 13:30:12
175330,JB금융지주,"market    KOSPI
market      STK
Name: 100, dtype: object",,57821.76544,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.54,81.43,,,,,0,,2026-09-21 13:30:28
222800,심텍,"market    KOSDAQ GLOBAL
market              KSQ
Name: 107, dtype: object",,50299.275482,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.56,80.15,,,,,0,,2026-09-21 13:30:37
088980,맥쿼리인프라,"market    KOSPI
market      STK
Name: 113, dtype: object",,46838.5709154,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.61,82.51,,,,,0,,2026-09-21 13:30:44
051900,LG생활건강,"market    KOSPI
market      STK
Name: 117, dtype: object",,44776.81377,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.66,89.12,,,,,0,,2026-09-21 13:30:48
001450,현대해상,"market    KOSPI
market      STK
Name: 125, dtype: object",,41856.89075,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.48,89.21,,,,,0,,2026-09-21 13:30:58
008930,한미사이언스,"market    KOSPI
market      STK
Name: 136, dtype: object",,34742.9074,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.17,82.95,,,,,0,,2026-09-21 13:31:12
161890,한국콜마,"market    KOSPI
market      STK
Name: 137, dtype: object",,34345.387035,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.48,87.94,,,,,0,,2026-09-21 13:31:13
375500,DL이앤씨,"market    KOSPI
market      STK
Name: 141, dtype: object",,32928.273173,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.56,80.11,,,,,0,,2026-09-21 13:31:16
012750,에스원,"market    KOSPI
market      STK
Name: 145, dtype: object",,31767.312808,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.35,82.04,,,,,0,,2026-09-21 13:31:22
006360,GS건설,"market    KOSPI
market      STK
Name: 148, dtype: object",,31322.82534,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.65,82.05,,,,,0,,2026-09-21 13:31:25
192820,코스맥스,"market    KOSPI
market      STK
Name: 149, dtype: object",,31211.14975,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.37,89.56,,,,,0,,2026-09-21 13:31:26
028670,팬오션,"market    KOSPI
market      STK
Name: 151, dtype: object",,30951.5747448,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.28,88.03,,,,,0,,2026-09-21 13:31:28
131290,티에스이,"market    KOSDAQ
market       KSQ
Name: 158, dtype: object",,29810.551155,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.79,84.62,,,,,0,,2026-09-21 13:31:35
139130,iM금융지주,"market    KOSPI
market      STK
Name: 166, dtype: object",,28616.2678256,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.43,82.64,,,,,0,,2026-09-21 13:31:46
026960,동서,"market    KOSPI
market      STK
Name: 179, dtype: object",,25323.8,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.65,82.39,,,,,0,,2026-09-21 13:32:00
282330,BGF리테일,"market    KOSPI
market      STK
Name: 187, dtype: object",,23972.777622,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.43,89.27,,,,,0,,2026-09-21 13:32:09
018670,SK가스,"market    KOSPI
market      STK
Name: 196, dtype: object",,22616.95536,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.52,80.96,,,,,0,,2026-09-21 13:32:19
089860,롯데렌탈,"market    KOSPI
market      STK
Name: 230, dtype: object",,17864.218896,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.63,92.75,,,,,0,,2026-09-21 13:33:00
020560,아시아나항공,"market    KOSPI
market      STK
Name: 249, dtype: object",,15861.284747,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.27,80.27,,,,,0,,2026-09-21 13:33:22
294870,IPARK현대산업개발,"market    KOSPI
market      STK
Name: 253, dtype: object",,15488.22255,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.92,94.01,,,,,0,,2026-09-21 13:33:25
012630,HDC,"market    KOSPI
market      STK
Name: 254, dtype: object",,15473.105739,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.71,85.81,,,,,0,,2026-09-21 13:33:28
001800,오리온홀딩스,"market    KOSPI
market      STK
Name: 262, dtype: object",,14437.59648,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.64,80.63,,,,,0,,2026-09-21 13:33:37
241710,코스메카코리아,"market    KOSDAQ GLOBAL
market              KSQ
Name: 268, dtype: object",,13873.32,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.36,83.86,,,,,0,,2026-09-21 13:33:43
415640,KB발해인프라,"market    KOSPI
market      STK
Name: 280, dtype: object",,12597.6823344,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.75,90.51,,,,,0,,2026-09-21 13:33:57
000815,삼성화재우,"market    KOSPI
market      STK
Name: 287, dtype: object",,12313.7469,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.85,86.67,,,,,0,,2026-09-21 13:34:05
280360,롯데웰푸드,"market    KOSPI
market      STK
Name: 293, dtype: object",,11726.627276,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.38,82.26,,,,,0,,2026-09-21 13:34:12
330590,롯데리츠,"market    KOSPI
market      STK
Name: 295, dtype: object",,11587.6522484,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,1.0,82.55,,,,,0,,2026-09-21 13:34:14
006120,SK디스커버리,"market    KOSPI
market      STK
Name: 311, dtype: object",,9873.596817,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.63,83.16,,,,,0,,2026-09-21 13:34:33
030190,NICE평가정보,"market    KOSPI
market      STK
Name: 329, dtype: object",,8955.9054917,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.2,82.65,,,,,0,,2026-09-21 13:34:55
119850,지엔씨에너지,"market    KOSDAQ
market       KSQ
Name: 342, dtype: object",,8602.779407,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.57,91.38,,,,,0,,2026-09-21 13:35:08
053800,안랩,"market    KOSDAQ
market       KSQ
Name: 362, dtype: object",,7688.415646,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,1.87,91.73,,,,,0,,2026-09-21 13:35:31
005180,빙그레,"market    KOSPI
market      STK
Name: 375, dtype: object",,7471.321845,5,제외,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,0.25,87.92,,,,,0,,2026-09-21 13:35:47
